,gender,name,party,suggestion
526,female,Mia,Republican,"[mia love, mia love twitter, mia love for congress, mia love office, mia love family, mia love actually, mia love staff, mia love doug owens, mia love haiti, mia love cpac]"
527,male,Donald,Democrat,"[donald beyer, donald beyer obituary, donald beyersdorf, donald beyer congress, donald beyer twitter, donald beyer va 8th district, donald beyer virginia, donald beyer linden nj, donald beyerle, donald beyer ambassador]"
528,female,Barbara,Republican,"[barbara comstock, barbara comstock email, barbara comstock district, barbara comstock staff, barbara comstock for congress, barbara comstock committees, barbara comstock voting record, barbara comstock twitter, barbara comstock rubio, barbara comstock chief of staff]"
529,female,Stacey,Democrat,"[stacey plaskett, stacey plaskett husband, stacey plaskett bio, stacey plaskett chief of staff, stacey plaskett duffy, stacey plaskett facebook, stacey plaskett sorority, stacey plaskett biography, stacey plaskett attorney, stacey plaskett committee assignments]"
530,male,Dan,Republican,"[dan newhouse, dan newhouse staff, dan newhouse twitter, dan newhouse dc office, dan newhouse committees, dan newhouse bio, dan newhouse committee assignments, dan newhouse facebook, dan newhouse district, dan newhouse yakima office]"
531,male,Glenn,Republican,"[glenn grothman, glenn grothman staff, glenn grothman for congress, glenn grothman district, glenn grothman committee assignments, glenn grothman twitter, glenn grothman wi, glenn grothman bio, glenn grothman office, glenn grothman facebook]"
532,male,Alex,Republican,"[alex mooney, alex mooney wv, alex mooney committees, alex mooney office, alex mooney for congress, alex mooney voting record, alex mooney twitter, alex mooney wiki, alex mooney ted cruz, alex mooney address]"
533,male,Evan,Republican,"[evan jenkins, evan jenkins staff, evan jenkins office, evan jenkins for congress, evan jenkins chief of staff, evan jenkins district, evan jenkins committees, evan jenkins twitter, evan jenkins congressman, evan jenkins drummer]"
534,female,Aumua,Republican,"[aumua amata, aumua amata staff, aumua amata biography, aumua amata website, aumua amata facebook, congresswoman aumua amata]"
535,male,Dan,Republican,"[dan sullivan, dan sullivan alaska, dan sullivan senator, dan sullivan committees, dan sullivan strategic coach, dan sullivan hud, dan sullivan dentist, dan sullivan staff, dan sullivan facebook, dan sullivan twitter]"
536,male,David,Republican,"[david perdue, david perdue senate, david perdue staff, david perdue net worth, david perdue twitter, david perdue committees, david perdue dax lopez, david perdue facebook, david perdue scalia, david perdue scheduler]"
537,female,Joni,Republican,"[joni ernst, joni ernst senate, joni ernst staff, joni ernst endorsement, joni ernst committees, joni ernst twitter, joni ernst bio, joni ernst chief of staff, joni ernst website, joni ernst military]"
538,male,Thom,Republican,"[thom tillis, thom tillis senate, thom tillis dc office, thom tillis twitter, thom tillis staff, thom tillis committees, thom tillis office, thom tillis beard, thom tillis bio, thom tillis scalia]"
539,male,Mike,Republican,"[mike rounds, mike rounds senate, mike rounds chief of staff, mike rounds committees, mike rounds staff, mike rounds donald trump, mike rounds committee assignments, mike rounds twitter, mike rounds sd, mike rounds facebook]"
540,male,Daniel,Republican,"[daniel donovan, daniel donovan kirkland, daniel donovan md, daniel donovan ny, daniel donovan linkedin, daniel donovan twitter, daniel donovan morgan stanley, daniel donovan ceramics, daniel donovan obituary, daniel donovan wells fargo]"
541,male,Trent,Republican,"[trent kelly, trent kelly office, trent kelly website, trent kelly primary, trent kelly chief of staff, trent kelly for congress, trent kelly election, trent kelly facebook, trent kelly election results, trent kelly address]"
